日期,排名,代码,名称,T日价,评分,T+1,T+2,T+3,T+4,T+5
2026-04-14,1,002240,盛新锂能,48.48,92.8,-4.56%,+2.72%,+3.75%,+2.52%,-0.06%
2026-04-14,2,000762,西藏矿业,34.33,92.5,-1.72%,+8.10%,+7.31%,+4.86%,+3.64%
2026-04-14,3,002718,友邦吊顶,72.68,92.5,+2.05%,+3.59%,+4.10%,+1.71%,-0.89%
2026-04-14,4,003036,泰坦股份,26.98,87.0,+9.97%,+7.15%,+4.97%,+2.56%,+1.93%
2026-04-14,5,603897,长城科技,41.75,86.0,+7.28%,+18.01%,+20.50%,+18.28%,+19.88%
2026-04-15,1,002149,西部材料,53.65,93.2,-0.02%,+2.14%,+12.36%,+14.32%,+19.48%
2026-04-15,2,002240,盛新锂能,46.27,92.8,+7.63%,+8.71%,+7.41%,+4.71%,+3.74%
2026-04-15,3,000762,西藏矿业,33.74,92.5,+9.99%,+9.19%,+6.70%,+5.45%,+10.40%
2026-04-15,4,603897,长城科技,44.79,86.0,+10.00%,+12.32%,+10.25%,+11.74%,+12.50%
2026-04-15,5,605366,宏柏新材,13.41,85.5,+4.40%,+0.30%,+0.37%,+4.10%,+6.19%
2026-04-16,1,002149,西部材料,53.64,93.2,+2.16%,+12.38%,+14.34%,+19.50%,+19.93%
2026-04-16,2,002240,盛新锂能,49.8,92.8,+1.00%,-0.20%,-2.71%,-3.61%,-7.03%
2026-04-16,3,603985,恒润股份,24.48,88.5,+0.25%,-1.88%,-1.76%,+3.80%,-0.49%
2026-04-16,4,002771,真视通,18.37,85.7,+0.82%,-0.11%,-4.57%,-5.66%,-12.79%
2026-04-16,5,605366,宏柏新材,14.0,85.5,-3.93%,-3.86%,-0.29%,+1.71%,-3.50%
2026-04-17,1,002149,西部材料,54.8,93.2,+10.00%,+11.92%,+16.97%,+17.39%,+5.66%
2026-04-17,2,002240,盛新锂能,50.3,92.8,-1.19%,-3.68%,-4.57%,-7.95%,+1.25%
2026-04-17,3,603985,恒润股份,24.54,88.5,-2.12%,-2.00%,+3.55%,-0.73%,+3.06%
2026-04-17,4,002771,真视通,18.52,85.7,-0.92%,-5.35%,-6.43%,-13.50%,-18.20%
2026-04-17,5,605366,宏柏新材,13.45,85.5,+0.07%,+3.79%,+5.87%,+0.45%,+0.15%
2026-04-20,1,603922,ST金鸿顺,22.43,90.0,-1.47%,-0.36%,+5.66%,+2.23%,-2.10%
2026-04-20,2,605168,三人行,41.26,89.3,-1.75%,+1.16%,-1.26%,-4.02%,-4.07%
2026-04-20,3,603985,恒润股份,24.02,88.5,+0.12%,+5.79%,+1.42%,+5.29%,+9.62%
2026-04-20,4,002771,真视通,18.35,85.7,-4.47%,-5.56%,-12.70%,-17.44%,-16.84%
2026-04-20,5,605366,宏柏新材,13.46,85.5,+3.71%,+5.79%,+0.37%,+0.07%,-2.01%
2026-04-21,1,603922,ST金鸿顺,22.1,90.0,+1.13%,+7.24%,+3.76%,-0.63%,-5.16%
2026-04-21,2,605168,三人行,40.54,89.3,+2.96%,+0.49%,-2.32%,-2.37%,+7.40%
2026-04-21,3,603985,恒润股份,24.05,88.5,+5.65%,+1.29%,+5.16%,+9.48%,+14.14%
2026-04-21,4,002771,真视通,17.53,85.7,-1.14%,-8.61%,-13.58%,-12.95%,-17.17%
2026-04-21,5,002536,飞龙股份,38.5,83.5,+3.48%,-1.01%,-0.26%,-3.74%,-5.17%
2026-04-22,1,000062,深圳华强,32.55,92.5,-4.36%,+5.22%,+15.73%,+10.91%,+9.52%
2026-04-22,2,605168,三人行,41.74,89.3,-2.40%,-5.13%,-5.17%,+4.31%,+14.73%
2026-04-22,3,603637,镇海股份,16.8,84.5,-1.79%,-2.62%,-3.10%,-3.04%,-4.35%
2026-04-22,4,600126,杭钢股份,10.26,84.5,+1.66%,+2.14%,-8.09%,-10.82%,-11.60%
2026-04-22,5,002536,飞龙股份,39.84,83.5,-4.34%,-3.61%,-6.98%,-8.36%,-8.79%
2026-04-23,1,000062,深圳华强,31.13,92.5,+10.02%,+21.01%,+15.97%,+14.52%,+18.60%
2026-04-23,2,603637,镇海股份,16.5,84.5,-0.85%,-1.33%,-1.27%,-2.61%,+2.30%
2026-04-23,3,600126,杭钢股份,10.43,84.5,+0.48%,-9.59%,-12.27%,-13.04%,-16.20%
2026-04-23,4,002536,飞龙股份,38.11,83.5,+0.76%,-2.76%,-4.20%,-4.64%,-5.85%
2026-04-23,5,002952,亚世光电,26.58,80.0,+1.32%,+8.43%,+5.12%,+5.98%,+3.65%
2026-04-24,1,603637,镇海股份,16.36,84.5,-0.49%,-0.43%,-1.77%,+3.18%,+2.81%
2026-04-24,2,600126,杭钢股份,10.48,84.5,-10.02%,-12.69%,-13.45%,-16.60%,-12.88%
2026-04-24,3,002536,飞龙股份,38.4,83.5,-3.49%,-4.92%,-5.36%,-6.56%,-4.92%
2026-04-24,4,600338,西藏珠峰,22.57,82.3,+10.01%,+11.21%,+22.33%,+22.20%,+17.32%
2026-04-24,5,002176,江特电机,13.62,80.4,+6.39%,+7.42%,+18.14%,+17.84%,+15.27%
2026-04-27,1,603637,镇海股份,16.28,84.5,+0.06%,-1.29%,+3.69%,+3.32%,+5.41%
2026-04-27,2,600338,西藏珠峰,24.83,82.3,+1.09%,+11.20%,+11.08%,+6.65%,+3.18%
2026-04-27,3,002240,盛新锂能,52.12,77.5,-2.09%,+4.82%,+15.29%,+19.22%,+14.35%
2026-04-27,4,002484,江海股份,37.5,76.5,+0.00%,+1.41%,+1.87%,+7.41%,+16.88%
2026-04-27,5,603657,春光科技,28.35,75.5,-4.76%,-4.06%,+3.46%,+6.60%,+9.95%
2026-04-28,1,605168,三人行,43.54,92.5,+9.99%,+6.73%,+7.76%,+18.53%,+17.94%
2026-04-28,2,600338,西藏珠峰,25.1,82.3,+10.00%,+9.88%,+5.50%,+2.07%,-2.51%
2026-04-28,3,002647,仁东控股,12.88,80.3,-2.72%,-3.65%,-2.95%,+6.75%,+7.14%
2026-04-28,4,603283,赛腾股份,41.69,80.0,-1.58%,-1.54%,+0.34%,+2.35%,+0.07%
2026-04-28,5,002240,盛新锂能,51.03,77.5,+7.05%,+17.75%,+21.77%,+16.79%,+12.72%
2026-04-29,1,605099,共创草坪,44.02,88.7,+10.00%,+12.54%,+15.61%,+14.29%,+16.77%
2026-04-29,2,603906,龙蟠科技,32.99,87.5,+0.55%,+1.85%,-4.21%,-8.70%,-8.76%
2026-04-29,3,002875,安奈儿,24.63,84.3,+2.80%,+0.81%,-1.50%,+2.72%,+2.52%
2026-04-29,4,603139,康惠股份,36.78,84.2,-1.31%,+0.87%,+1.06%,+2.18%,+7.18%
2026-04-29,5,002647,仁东控股,12.53,80.3,-0.96%,-0.24%,+9.74%,+10.14%,+7.34%
2026-04-30,1,605099,共创草坪,48.42,88.7,+2.31%,+5.10%,+3.90%,+6.15%,+5.25%
2026-04-30,2,603906,龙蟠科技,33.17,87.5,+1.30%,-4.73%,-9.20%,-9.26%,-11.15%
2026-04-30,3,002875,安奈儿,25.32,84.3,-1.94%,-4.19%,-0.08%,-0.28%,-1.97%
2026-04-30,4,603139,康惠股份,36.3,84.2,+2.20%,+2.40%,+3.53%,+8.60%,+6.89%
2026-04-30,5,002647,仁东控股,12.41,80.3,+0.73%,+10.80%,+11.20%,+8.38%,+6.45%
2026-05-06,1,003007,直真科技,49.15,95.5,+3.28%,+5.17%,+2.67%,-0.63%,+9.32%
2026-05-06,2,603063,禾望电气,48.17,89.0,+5.13%,+6.68%,+17.36%,+16.50%,+28.15%
2026-05-06,3,603985,恒润股份,28.66,84.3,+1.29%,-0.24%,-3.14%,-8.97%,-3.63%
2026-05-06,4,605303,园林股份,25.45,81.5,-0.51%,-0.12%,+0.67%,-1.89%,+1.49%
2026-05-06,5,603777,来伊份,18.07,76.5,+4.37%,+1.27%,+2.55%,+9.85%,+13.23%
2026-05-07,1,603063,禾望电气,50.64,89.0,+1.48%,+11.63%,+10.82%,+21.90%,+21.54%
2026-05-07,2,603985,恒润股份,29.03,84.3,-1.52%,-4.37%,-10.13%,-4.86%,-8.92%
2026-05-07,3,603002,宏昌电子,15.32,80.8,+0.00%,-0.07%,-1.44%,+5.68%,+6.72%
2026-05-07,4,603269,海鸥股份,17.06,77.3,-1.11%,+8.79%,+19.70%,+24.27%,+23.62%
2026-05-07,5,603777,来伊份,18.86,76.5,-2.97%,-1.75%,+5.25%,+8.48%,+11.61%
2026-05-08,1,603311,金海高科,23.1,91.0,+10.00%,+21.00%,+23.85%,+35.06%,+36.19%
2026-05-08,2,001287,中电港,29.0,90.7,+6.14%,-0.21%,+3.93%,+3.24%,-1.55%
2026-05-08,3,603063,禾望电气,51.39,89.0,+10.00%,+9.20%,+20.12%,+19.77%,+14.34%
2026-05-08,4,002866,传艺科技,29.34,85.3,-5.76%,-15.17%,-16.46%,-21.00%,-22.05%
2026-05-08,5,603985,恒润股份,28.59,84.3,-2.90%,-8.74%,-3.39%,-7.52%,-5.63%
2026-05-11,1,002718,友邦吊顶,78.45,95.3,+3.40%,+0.37%,-4.28%,-4.59%,-2.79%
2026-05-11,2,603063,禾望电气,56.53,89.0,-0.73%,+9.20%,+8.88%,+3.94%,+2.42%
2026-05-11,3,002229,鸿博股份,18.16,85.7,-4.19%,+2.53%,-0.77%,-0.33%,-5.51%
2026-05-11,4,002866,传艺科技,27.65,85.3,-9.98%,-11.36%,-16.17%,-17.29%,-18.63%
2026-05-11,5,603936,博敏电子,20.22,85.3,+0.00%,+9.99%,+5.69%,+4.40%,+3.26%
2026-05-12,1,002866,传艺科技,24.89,85.3,-1.53%,-6.87%,-8.12%,-9.60%,-9.64%
2026-05-12,2,002536,飞龙股份,46.49,84.0,+0.45%,-3.20%,-4.43%,-3.14%,-0.26%
2026-05-12,3,603002,宏昌电子,15.1,80.8,+7.22%,+8.28%,+0.26%,-0.79%,+4.83%
2026-05-12,4,002300,太阳电缆,10.67,78.5,+6.09%,-1.59%,-5.06%,-4.40%,-3.47%
2026-05-12,5,000925,众合科技,10.76,78.2,+10.04%,-0.93%,-10.87%,-16.08%,-17.66%
2026-05-13,1,603216,梦天家居,31.97,94.7,-10.01%,-12.57%,-10.13%,-13.48%,-13.51%
2026-05-13,2,603890,春秋电子,21.98,90.7,-5.82%,-8.74%,-9.28%,-7.73%,-9.96%
2026-05-13,3,002866,传艺科技,24.51,85.3,-5.43%,-6.69%,-8.20%,-8.24%,-8.53%
2026-05-13,4,002536,飞龙股份,46.7,84.0,-3.64%,-4.86%,-3.58%,-0.71%,+4.99%
2026-05-13,5,002805,丰元股份,27.3,83.5,-10.00%,-13.08%,-10.84%,-12.97%,-13.63%
2026-05-14,1,603216,梦天家居,28.77,90.7,-2.85%,-0.14%,-3.86%,-3.89%,-2.99%
2026-05-14,2,603890,春秋电子,20.7,90.7,-3.09%,-3.67%,-2.03%,-4.40%,+0.87%
2026-05-14,3,003022,联泓新科,27.49,84.5,-8.58%,-11.57%,-12.73%,-8.22%,-11.97%
2026-05-14,4,002805,丰元股份,24.57,83.5,-3.42%,-0.94%,-3.30%,-4.03%,-6.88%
2026-05-14,5,603903,中持股份,13.65,80.7,+1.17%,+6.81%,+3.66%,+1.76%,-4.32%
2026-05-15,1,603890,春秋电子,20.06,90.7,-0.60%,+1.10%,-1.35%,+4.09%,+14.51%
2026-05-15,2,003022,联泓新科,25.13,84.5,-3.26%,-4.54%,+0.40%,-3.70%,+1.15%
2026-05-15,3,002805,丰元股份,23.73,83.5,+2.57%,+0.13%,-0.63%,-3.58%,-1.56%
2026-05-15,4,001333,光华股份,26.05,83.5,+3.65%,+3.07%,+2.34%,-3.22%,-0.19%
2026-05-15,5,002979,雷赛智能,59.8,81.2,+8.85%,+11.02%,+5.60%,+5.03%,+2.06%
2026-05-18,1,605218,伟时电子,19.33,84.5,+9.98%,+8.12%,+6.88%,+4.91%,+2.95%
2026-05-18,2,003022,联泓新科,24.31,84.5,-1.32%,+3.78%,-0.45%,+4.57%,+2.76%
2026-05-18,3,603303,得邦照明,21.89,83.5,+7.35%,+5.48%,+1.87%,+3.06%,+13.39%
2026-05-18,4,002805,丰元股份,24.34,83.5,-2.38%,-3.12%,-6.00%,-4.03%,-7.81%
2026-05-18,5,001333,光华股份,27.0,83.5,-0.56%,-1.26%,-6.63%,-3.70%,-6.56%
2026-05-19,1,603067,振华股份,43.09,92.5,-2.51%,-1.23%,+4.43%,+6.75%,-3.92%
2026-05-19,2,003022,联泓新科,23.99,84.5,+5.17%,+0.88%,+5.96%,+4.13%,+1.79%
2026-05-19,3,603303,得邦照明,23.5,83.5,-1.74%,-5.11%,-4.00%,+5.62%,+9.74%
2026-05-19,4,001333,光华股份,26.85,83.5,-0.71%,-6.11%,-3.17%,-6.03%,-6.59%
2026-05-19,5,605303,园林股份,27.28,83.5,+0.84%,+8.50%,+16.94%,+26.17%,+13.56%
2026-05-20,1,603067,振华股份,42.01,92.5,+1.31%,+7.12%,+9.50%,-1.45%,-10.69%
2026-05-20,2,001266,宏英智能,51.41,88.5,-0.49%,+8.05%,+5.19%,+0.47%,-4.96%
2026-05-20,3,603790,雅运股份,32.14,87.5,-1.12%,+2.30%,-7.93%,-8.81%,-11.98%
2026-05-20,4,603108,润达医疗,15.46,86.8,-6.14%,-7.57%,-7.37%,-11.64%,-15.01%
2026-05-20,5,603303,得邦照明,23.09,83.5,-3.42%,-2.30%,+7.49%,+11.69%,+12.95%
2026-05-21,1,603067,振华股份,42.56,92.5,+5.73%,+8.08%,-2.73%,-11.84%,-8.46%
2026-05-21,2,001266,宏英智能,51.16,88.5,+8.58%,+5.71%,+0.96%,-4.50%,+3.50%
2026-05-21,3,003007,直真科技,54.3,88.3,-3.13%,-5.97%,-15.36%,-19.61%,-17.70%
2026-05-21,4,603790,雅运股份,31.78,87.5,+3.46%,-6.89%,-7.77%,-10.98%,-11.86%
2026-05-21,5,600446,金证股份,13.81,86.3,-1.01%,+0.36%,+2.39%,-0.65%,-1.38%
2026-05-22,1,603067,振华股份,45.0,92.5,+2.22%,-8.00%,-16.62%,-13.42%,-22.09%
2026-05-22,2,002993,奥海科技,67.62,92.5,+1.14%,-1.95%,-1.79%,+0.98%,-4.26%
2026-05-22,3,603931,格林达,54.65,92.5,+8.60%,+9.97%,+6.15%,+16.63%,+17.11%
2026-05-22,4,002245,蔚蓝锂芯,20.41,88.7,-0.44%,+9.51%,+11.61%,+5.44%,+1.32%
2026-05-22,5,001266,宏英智能,55.55,88.5,-2.65%,-7.02%,-12.04%,-4.68%,-9.43%
2026-05-25,1,002993,奥海科技,68.39,92.5,-3.06%,-2.90%,-0.16%,-5.34%,-12.24%
2026-05-25,2,603931,格林达,59.35,92.5,+1.26%,-2.26%,+7.40%,+7.83%,+10.88%
2026-05-25,3,605566,福莱蒽特,40.26,90.0,+0.99%,+0.84%,-7.13%,-5.74%,+3.70%
2026-05-25,4,002245,蔚蓝锂芯,20.32,88.7,+9.99%,+12.11%,+5.91%,+1.77%,-0.20%
2026-05-25,5,001266,宏英智能,54.08,88.5,-4.49%,-9.65%,-2.09%,-6.97%,-9.76%
2026-05-26,1,002993,奥海科技,66.3,92.5,+0.17%,+2.99%,-2.35%,-9.47%,-6.49%
2026-05-26,2,603931,格林达,60.1,92.5,-3.48%,+6.06%,+6.49%,+9.50%,+2.33%
2026-05-26,3,605566,福莱蒽特,40.66,90.0,-0.15%,-8.04%,-6.67%,+2.68%,+3.30%
2026-05-26,4,002245,蔚蓝锂芯,22.35,88.7,+1.92%,-3.71%,-7.47%,-9.26%,-7.96%
2026-05-26,5,603890,春秋电子,24.27,88.5,-7.50%,-7.09%,+2.22%,+12.44%,+23.69%
2026-05-27,1,002993,奥海科技,66.41,92.5,+2.82%,-2.51%,-9.62%,-6.64%,-8.13%
2026-05-27,2,603931,格林达,58.01,92.5,+9.88%,+10.33%,+13.45%,+6.02%,+4.09%
2026-05-27,3,605566,福莱蒽特,40.6,90.0,-7.91%,-6.53%,+2.83%,+3.45%,+0.99%
2026-05-27,4,002245,蔚蓝锂芯,22.78,88.7,-5.53%,-9.22%,-10.97%,-9.70%,-12.51%
2026-05-27,5,603890,春秋电子,22.45,88.5,+0.45%,+10.51%,+21.56%,+33.72%,+39.55%
2026-05-28,1,605566,福莱蒽特,37.39,90.0,+1.50%,+11.66%,+12.33%,+9.65%,+7.14%
2026-05-28,2,002976,瑞玛精密,36.97,87.5,-0.89%,-3.19%,-11.23%,-9.74%,-11.44%
2026-05-28,3,603303,得邦照明,26.16,83.5,+10.02%,+0.00%,-2.22%,+3.78%,+6.12%
2026-05-28,4,002718,友邦吊顶,90.19,83.5,-3.34%,+2.39%,+4.18%,+2.88%,-0.09%
2026-05-28,5,002881,美格智能,49.54,82.5,-8.28%,-7.15%,-7.99%,-13.44%,-13.95%
2026-05-29,1,605566,福莱蒽特,37.95,90.0,+10.01%,+10.67%,+8.04%,+5.56%,+13.33%
2026-05-29,2,002976,瑞玛精密,36.64,87.5,-2.32%,-10.43%,-8.92%,-10.64%,-13.78%
2026-05-29,3,002718,友邦吊顶,87.18,83.5,+5.93%,+7.78%,+6.43%,+3.36%,+0.62%
2026-05-29,4,002881,美格智能,45.44,82.5,+1.23%,+0.31%,-5.63%,-6.18%,-3.06%
2026-05-29,5,001269,欧晶科技,25.77,80.2,+1.20%,+4.50%,+10.79%,+6.83%,+5.55%
2026-06-01,1,001210,金房能源,33.51,93.0,+10.00%,+7.13%,+4.63%,-25.60%,-31.33%
2026-06-01,2,600596,新安股份,13.26,84.5,-1.28%,+8.60%,+7.99%,+8.67%,+2.41%
2026-06-01,3,002881,美格智能,46.0,82.5,-0.91%,-6.78%,-7.33%,-4.24%,-2.80%
2026-06-01,4,001269,欧晶科技,26.08,80.2,+3.26%,+9.47%,+5.56%,+4.29%,-0.96%
2026-06-01,5,603031,安孚科技,58.0,80.0,+6.60%,+9.07%,+5.09%,-0.83%,-6.31%
2026-06-02,1,603997,继峰股份,15.08,86.3,+1.26%,+0.46%,-2.65%,-6.03%,-6.90%
2026-06-02,2,001269,欧晶科技,26.93,80.2,+6.02%,+2.23%,+1.00%,-4.08%,+5.50%
2026-06-02,3,603031,安孚科技,61.83,80.0,+2.31%,-1.42%,-6.97%,-12.11%,-8.86%
2026-06-02,4,600246,万通发展,15.62,79.5,+9.80%,+20.81%,+11.33%,+5.31%,+7.23%
2026-06-02,5,002897,意华股份,88.2,78.2,+3.40%,+9.01%,+3.68%,-6.68%,-3.33%
2026-06-04,1,600596,新安股份,14.32,84.5,+0.63%,-5.17%,+4.33%,+4.26%,-0.14%
2026-06-04,2,000700,模塑科技,17.8,81.3,-2.87%,-7.25%,-9.16%,-14.49%,-17.58%
2026-06-04,3,600353,旭光电子,26.44,78.5,-0.53%,-7.15%,-1.32%,+2.95%,+13.24%
2026-06-04,4,002897,意华股份,96.15,78.2,-4.89%,-14.39%,-11.33%,-11.80%,-16.65%
2026-06-04,5,603823,百合花,27.06,75.2,+9.46%,+20.40%,+30.38%,+43.42%,+57.54%
2026-06-05,1,603903,中持股份,12.36,85.5,-3.16%,-3.32%,-5.50%,-5.91%,-6.15%
2026-06-05,2,600596,新安股份,14.41,84.5,-5.76%,+3.68%,+3.61%,-0.76%,-0.35%
2026-06-05,3,000700,模塑科技,17.29,81.3,-4.51%,-6.48%,-11.97%,-15.15%,-16.71%
2026-06-05,4,603344,星德胜,31.08,80.5,-4.70%,-4.70%,-4.05%,-7.66%,-7.56%
2026-06-05,5,603610,麒盛科技,18.82,80.5,-7.76%,-6.22%,-8.08%,-9.99%,-7.97%
2026-06-08,1,603903,中持股份,11.97,85.5,-0.17%,-2.42%,-2.84%,-3.09%,+1.59%
2026-06-08,2,603005,晶方科技,45.15,84.2,+3.63%,-0.60%,-2.30%,-9.15%,-2.77%
2026-06-08,3,600353,旭光电子,24.55,78.5,+6.27%,+10.88%,+21.96%,+16.86%,+28.55%
2026-06-08,4,603078,江化微,42.84,76.2,+6.07%,+6.68%,+8.22%,-2.61%,-0.19%
2026-06-08,5,002395,双象股份,14.55,75.3,-2.06%,-0.48%,-7.35%,-8.45%,-7.22%
2026-06-09,1,000681,视觉中国,24.75,88.5,-3.23%,-12.89%,-13.70%,-10.10%,-13.05%
2026-06-09,2,002871,伟隆股份,21.58,88.5,-0.51%,-2.69%,-7.32%,-2.59%,-5.19%
2026-06-09,3,603903,中持股份,11.95,85.5,-2.26%,-2.68%,-2.93%,+1.76%,+2.68%
2026-06-09,4,603005,晶方科技,46.79,84.2,-4.08%,-5.73%,-12.33%,-6.18%,-5.45%
2026-06-09,5,002859,洁美科技,88.33,83.1,-6.51%,-11.68%,-14.77%,-6.25%,+0.76%
2026-06-10,1,000681,视觉中国,23.95,88.5,-9.98%,-10.81%,-7.10%,-10.15%,-13.74%
2026-06-10,2,002657,中科金财,20.68,88.5,-1.60%,+4.21%,+5.66%,+0.15%,+0.68%
2026-06-10,3,000920,沃顿科技,13.82,84.5,-1.74%,+4.20%,+3.40%,+3.84%,+8.83%
2026-06-10,4,002859,洁美科技,82.58,83.1,-5.53%,-8.84%,+0.28%,+7.77%,+9.78%
2026-06-10,5,603078,江化微,45.7,76.2,+1.44%,-8.71%,-6.43%,+2.93%,+3.46%
2026-06-11,1,002965,祥鑫科技,38.54,95.7,+2.70%,+5.01%,+11.36%,+10.28%,+13.96%
2026-06-11,2,000681,视觉中国,21.56,88.5,-0.93%,+3.20%,-0.19%,-4.17%,+0.65%
2026-06-11,3,002657,中科金财,20.35,88.5,+5.90%,+7.37%,+1.77%,+2.31%,-2.60%
2026-06-11,4,002407,多氟多,38.19,86.5,+3.88%,+5.11%,+2.99%,+0.73%,+1.54%
2026-06-11,5,000920,沃顿科技,13.58,84.5,+6.04%,+5.23%,+5.67%,+10.75%,+10.53%
2026-06-12,1,002965,祥鑫科技,39.58,95.7,+2.25%,+8.44%,+7.38%,+10.97%,+9.83%
2026-06-12,2,002657,中科金财,21.55,88.5,+1.39%,-3.90%,-3.39%,-8.03%,+1.16%
2026-06-12,3,002407,多氟多,39.67,86.5,+1.18%,-0.86%,-3.02%,-2.24%,+7.54%
2026-06-12,4,000920,沃顿科技,14.4,84.5,-0.76%,-0.35%,+4.44%,+4.24%,-2.01%
2026-06-12,5,601137,博威合金,24.41,82.2,+6.02%,+8.07%,+6.55%,+5.45%,+1.19%
2026-06-16,1,002965,祥鑫科技,42.92,95.7,-0.98%,+2.33%,+1.28%,-0.14%,-0.12%
2026-06-16,2,002735,王子新材,21.44,89.7,-4.01%,-5.78%,-8.40%,-15.21%,-19.40%
2026-06-16,3,002407,多氟多,39.33,86.5,-2.19%,-1.40%,+8.47%,+6.28%,+12.51%
2026-06-16,4,002654,万润科技,16.88,85.7,+1.07%,+2.31%,+8.41%,+7.64%,+11.61%
2026-06-16,5,002993,奥海科技,71.75,85.2,+1.18%,-4.57%,-10.10%,-12.68%,-11.64%
2026-06-17,1,603976,XD正川股,27.7,90.3,-7.73%,+1.52%,+1.08%,+5.34%,
2026-06-17,2,002735,王子新材,20.58,89.7,-1.85%,-4.57%,-11.66%,-16.03%,
2026-06-17,3,002993,奥海科技,72.6,85.2,-5.69%,-11.16%,-13.71%,-12.67%,
2026-06-17,4,000151,中成股份,13.94,84.5,-5.02%,-8.32%,-4.73%,-14.28%,
2026-06-17,5,600857,宁波中百,16.12,79.5,-0.62%,-4.96%,-6.51%,-2.11%,
2026-06-18,1,603976,XD正川股,25.56,90.3,+10.02%,+9.55%,+14.16%,,
2026-06-18,2,001326,联域股份,73.88,89.8,-5.32%,-8.42%,-11.45%,,
2026-06-18,3,002735,王子新材,20.2,89.7,-2.77%,-10.00%,-14.46%,,
2026-06-18,4,002993,奥海科技,68.47,85.2,-5.80%,-8.50%,-7.40%,,
2026-06-18,5,605588,冠石科技,63.05,79.4,-0.21%,-1.16%,+0.60%,,
2026-06-22,1,603380,易德龙,45.13,95.0,-4.99%,-3.63%,,,
2026-06-22,2,002747,埃斯顿,37.19,92.5,+2.85%,+1.16%,,,
2026-06-22,3,603976,XD正川股,28.12,90.3,-0.43%,+3.77%,,,
2026-06-22,4,001326,联域股份,69.95,89.8,-3.27%,-6.48%,,,
2026-06-22,5,002657,中科金财,21.8,88.5,+4.50%,+1.61%,,,
2026-06-23,1,603380,易德龙,42.88,95.0,+1.42%,,,,
2026-06-23,2,002747,埃斯顿,38.25,92.5,-1.65%,,,,
2026-06-23,3,002657,中科金财,22.78,88.5,-2.77%,,,,
2026-06-23,4,603067,振华股份,39.03,84.0,+8.02%,,,,
2026-06-23,5,001206,依依股份,18.54,79.5,+4.42%,,,,
2026-06-24,1,002657,中科金财,22.15,88.5,,,,,
2026-06-24,2,002876,三利谱,35.26,87.4,,,,,
2026-06-24,3,603067,振华股份,42.16,84.0,,,,,
2026-06-24,4,002976,瑞玛精密,34.06,83.5,,,,,
2026-06-24,5,002046,国机精工,69.95,82.7,,,,,
